13854,116902
15190,107767
15244,107490
15474,106874
15752,106384
16336,105866
17155,105506
18297,105150
19954,104245
20194,104093
20727,103450
22897,100725
23157,100233
23491,99310
23550,98630
23529,97486
23664,96127
26887,89516
27042,89301
27518,88997
30163,88191
30838,88290
32013,88983
32688,89083
33231,88840
36424,86741
40014,83829
47003,80819
47611,80730
48268,80889
48636,81262
48702,81541
48616,81881
48648,82190
48950,82315
49305,82287
53499,80021
54007,79745
54279,79283
54182,78293
53999,77766
55511,78887
56637,79726
57981,80999
59325,82364
60401,83512
61159,83979
61766,84165
62458,84105
63336,83861
64536,83153
77321,78522
107617,73569
107634,73567
108021,73528
108325,73618
108882,73861
109560,74288
114926,78845
116900,80711
119423,83127
120988,84223
121564,84402
122595,84545
128159,84258
132630,67312
133196,65757
134307,63576
134932,62671
138506,59275
139550,58486
139781,58235
140223,57547
139041,37092
134353,24886
134063,24426
133840,23934
133440,22765
133277,21871
132949,18783
133011,17328
133308,16086
133870,14779
134289,13969
134694,13251
135825,11317
137248,8975
138460,7069
140446,4933
141490,3988
144072,2057
145485,1086
145426,951
143048,250
141374,0
140417,170
139418,744
139026,1059
137410,2446
134081,5590
131437,8289
125093,13725
124436,14259
123086,15141
120196,16382
117980,17211
116788,17533
114848,17770
113387,17845
109768,18003
107176,17902
107160,17901
105433,17947
104786,18075
104159,18605
94878,32179
93655,34133
93109,35156
91194,39649
90550,41414
89788,43025
86300,49902
82164,56840
80123,59471
79771,59874
77055,62505
75712,63465
74823,64083
71681,66217
70656,66866
70303,66958
63106,68214
61811,68427
58919,68510
56818,68347
51880,67459
48104,66509
40629,70198
37742,71472
35214,71945
32855,72231
31106,72089
29697,71641
26116,69870
25212,69520
24557,69450
24287,69539
23863,69843
23046,70607
21405,72658
13583,82696
9128,89247
6487,93659
3594,98652
1933,101686
1422,102790
764,104572
126,108025
79,108766
2,110249
0,112322
139,115014
230,115634
741,116602
8018,119104
9844,119708
12190,121248
12907,121872
13197,122302
13415,122751
13523,123087
14669,124305
17444,128362
17930,129019
18485,129582
18977,129836
19319,129810
21961,127214
22050,126968
22591,124501
21910,118896
21697,118306
21309,117961
21004,117895
20407,117980
19207,118707
18275,119623
17263,120196
16956,120286
15362,119977
12723,119532
12509,119491
10927,119047
