106265,247200
106395,247579
106721,247781
110033,249458
111779,249540
112240,249468
114133,248687
120532,245132
121278,244359
121415,243992
121545,243162
121682,242795
123614,240649
124145,240144
124476,239942
127193,238475
128726,238354
129595,238420
136806,239451
141800,240354
142128,240551
142304,240868
138751,242593
136124,243205
133213,242812
132386,242687
132156,242398
131903,241025
131673,240736
131278,240875
129650,241646
128213,242329
123512,244580
122980,245083
119000,251202
116605,256859
117002,256722
118488,256664
119362,256734
120106,256982
124886,262302
125106,263179
122550,264805
119037,265645
116690,265200
111692,265034
111580,266268
113167,268852
114260,270421
114287,270732
111424,274908
107598,277146
100569,279998
100170,280102
99751,280050
99204,279558
97965,278782
97634,278610
97173,278587
91691,280196
91393,280427
90492,282022
90364,282388
90397,282793
90813,283435
90451,284098
90101,284265
89690,284306
87210,284080
83885,283589
82884,281983
82903,281643
82512,279855
82090,278155
81040,276020
79045,273333
78587,272779
77774,272051
77173,271643
76485,271326
76031,271422
75733,271654
75086,272516
74541,273476
73309,282462
73312,300018
74659,302329
74933,302562
75302,302584
75589,302351
88147,298425
92837,297184
96542,298551
101726,300515
106424,300741
111338,300412
112192,300296
115977,299165
123308,300411
124331,301447
125647,302710
126390,302956
127406,302875
136737,300390
139869,298494
142392,296355
143454,292985
145304,290418
145650,290244
148342,289222
148755,289082
149165,289065
149991,289186
155645,290393
156008,290529
155994,290993
155753,291264
155354,291406
152784,292066
152374,292084
151954,292008
151646,291843
151076,291359
150623,291468
149372,291798
148972,291939
148744,292210
148661,292641
148954,296864
149034,297331
149213,297677
149450,297964
149993,298447
152199,300317
154227,301839
154871,302231
157189,302893
160419,304138
162624,305442
164013,306629
165305,307905
167271,307415
167626,307667
169837,306409
169981,306245
173066,302791
173372,302087
173528,301864
173966,301823
177285,311040
176993,311469
174621,311998
173187,311279
172808,311511
171885,311245
170996,311277
170886,311423
171021,311593
174763,315036
177973,316225
178149,316080
178136,315281
178090,314146
178096,313868
179067,312975
179253,312670
179533,312429
181679,310931
185144,309214
188227,311077
189104,311715
189571,312313
191489,315077
191553,315326
191044,315378
190253,315176
188650,313718
187545,312208
186626,311601
185241,311012
184408,310871
183435,310879
182966,310993
180355,313036
180129,313310
180183,315646
180136,315886
180120,317595
180619,318814
180942,319435
181189,319812
181997,322054
195593,335466
196793,336294
198092,336998
199759,337275
201097,337391
202176,337286
203022,337083
204115,336977
213145,336211
214455,336353
217468,337288
220136,338309
225077,340340
226468,340941
236644,345814
242530,348970
251995,351284
267540,353645
269817,353790
270788,353662
277958,350679
291116,346534
297946,344530
298746,344272
300477,343350
308481,338646
309340,337950
309584,337667
310279,336325
312172,331740
312656,330276
312809,329624
312342,329725
309652,329555
308638,329077
307579,327516
307095,322354
311867,315493
312095,315210
312490,315078
312957,315070
313725,315056
319406,317143
339064,309190
339752,308830
342436,307302
342789,307032
344934,307510
348089,307697
349008,307732
353664,307280
354216,304816
354102,299895
355717,293587
356013,293453
356293,293693
356989,294537
360212,299139
364278,303306
373528,298974
379548,294993
381237,293562
381693,293017
382105,292411
386457,284640
389998,280925
390314,281005
391450,280552
392429,279951
393007,279493
394091,278513
400432,271188
400871,268409
401046,268091
401507,267542
411511,261566
416005,257770
417385,257046
419411,256288
425608,254338
425963,254163
428416,252911
428889,252449
431092,250154
431319,249892
431830,246358
431804,243785
431474,242502
431068,241283
430419,239801
430731,239381
435424,243574
439078,247081
444825,246979
445208,247079
445851,247444
451215,250612
451948,251311
453592,250025
455532,248318
455769,248022
454947,245747
455621,241421
462906,233361
468472,234033
469823,233753
470959,233301
471138,232978
473536,221658
473806,217932
473821,217036
473514,217337
472915,217921
472053,217200
471586,217202
470797,217010
470476,216816
468378,215287
467861,214205
467539,213420
467567,213047
467966,212459
468886,212270
471204,212044
473123,210589
474249,210451
474809,210224
474915,210030
477302,204174
477280,202573
475846,197268
472247,191566
469296,189574
469386,189351
470231,189135
471160,189160
472588,189678
473188,190100
473700,190592
476591,194231
478454,196740
478619,197567
478700,197802
478811,198000
479150,198272
482662,200488
483022,200491
483425,200368
490611,197703
491298,197308
493412,195805
494463,194323
494636,193999
494591,193598
493945,192654
493675,192428
493296,192333
493061,192041
491998,190509
491626,189824
491629,189358
491758,188974
493076,187721
497949,187175
499710,186844
501880,183745
503906,180717
504136,179984
504150,179517
504011,179124
503826,178798
503590,178506
502764,177796
502199,177346
499940,175574
499193,175324
498779,175266
497302,175447
495868,175502
494529,175422
492409,175157
492043,175031
491395,174678
490558,173936
490004,172924
490014,172549
495289,173559
501398,174211
503881,173912
506138,173443
506424,173231
506663,172933
506663,172466
506385,171680
506200,171354
504390,170468
503504,170188
498157,167483
491342,163059
491821,157861
496767,159795
497460,160080
