118689,869256
110003,874875
109195,875579
107172,878123
107077,878677
107104,879355
107345,880557
107431,881943
107084,883142
103495,887182
102514,888958
91449,904369
39737,977000
34074,982428
1549,1013041
482,1014274
651,1026850
471,1072064
152,1182539
0,1328378
1152,1424508
18562,1446892
44027,1479759
63490,1504950
63833,1514114
65337,1512678
67408,1510178
73435,1502556
73744,1502124
78780,1494352
89904,1476653
103782,1453383
109963,1441459
120421,1427685
130729,1418655
132710,1416806
136516,1412186
137197,1411354
146606,1398574
156603,1385889
157965,1384227
158739,1383395
160101,1382472
161185,1382040
162021,1381424
162392,1381024
164157,1378992
165550,1377084
170874,1369636
175765,1363112
177004,1361973
184559,1355080
192950,1348095
199822,1341942
203198,1338528
212207,1328593
224778,1314601
239516,1298553
249764,1288410
252055,1286198
253604,1283953
254873,1282232
256576,1280142
261266,1276019
262520,1274734
276422,1259248
278899,1256452
296390,1240480
297597,1239405
312300,1226354
312702,1226016
318025,1222393
320345,1221012
322852,1219785
329442,1216010
330247,1215304
343369,1202992
347980,1198510
352035,1193474
355284,1190497
374158,1174076
396151,1157076
397017,1156462
403234,1152228
430322,1134097
439752,1127839
447697,1122654
451437,1120445
453878,1119157
455486,1118483
457124,1117900
461111,1116766
462038,1116214
469301,1112350
473288,1110387
474988,1109866
488152,1103025
506724,1092348
508609,1091244
512008,1088666
512408,1088298
523748,1081793
534869,1075686
546700,1069057
550314,1066693
558838,1061015
560104,1060032
561309,1058989
563285,1057208
570759,1050270
577955,1042349
584902,1034089
598270,1019873
612376,1008356
619443,1001845
643356,979082
655908,964889
671448,947804
674654,944301
679494,939291
681670,937044
690064,926966
692837,923646
693916,922417
695057,921279
711481,906579
718721,900150
719829,899012
726294,890864
730233,884746
733063,880687
735402,877673
736141,876873
742423,871210
747285,866164
748763,864595
766236,844716
772039,838072
774633,835542
775370,834742
779427,829633
780412,828340
781026,827386
786272,817573
792619,805237
794428,801637
797217,796130
798535,793576
801539,788068
802673,786098
814021,769010
815278,767193
816690,765530
821356,760290
837518,739859
845700,728979
854181,716713
870969,690145
874544,684380
895136,647787
896172,645721
896627,644612
897202,642980
898078,639900
899192,635498
899670,632789
899754,631282
899684,629899
898927,626306
898413,622374
898462,620190
898639,618898
899002,617728
901122,611997
901577,610888
914524,580308
917924,573614
928010,555589
931959,548858
933299,547096
934763,545548
943650,533613
955086,518180
956635,515861
959603,510005
960116,509220
961875,506376
963207,503935
970615,489539
977484,473975
978618,462950
978429,462398
978168,460492
978301,458214
978491,455320
978958,452547
979618,450818
980673,448747
981248,447819
982582,446053
991120,436991
993159,435218
997244,432503
1000445,430411
1002824,429034
1005971,427681
1006854,427057
1008071,425999
1011132,422153
1012068,420758
1013392,418160
1014647,411683
1014941,410418
1015599,408718
1016110,407667
1017108,406364
1019082,404498
1019647,402706
1020033,401501
1021085,399428
1026309,391678
1027307,390374
1027702,390032
1030171,388713
1030929,387935
1032986,385389
1033984,384085
1034524,383032
1035088,381240
1035256,379822
1035180,378438
1034626,375364
1034550,373980
1034602,373209
1034780,372622
1045520,346576
1045790,346081
1051204,337550
1051899,336679
1053018,335527
1053899,334900
1055814,333800
1058435,332660
1059802,331751
1060196,331407
1067880,323707
1068875,322401
1069475,321346
1069972,319461
1070345,317423
1070449,315913
1069899,313517
1069297,311892
1069197,311277
1069270,309736
1069384,309057
1069974,307263
1070751,305713
1073606,301611
1074961,299868
1075354,299494
1076999,298918
1077641,298818
1080383,297827
1081262,297200
1081655,296825
1082650,295672
1088335,285800
1090202,282304
1090690,281147
1090855,279697
1090251,278041
1089970,277583
1089195,276854
1088220,274802
1087096,270781
1086414,267894
1086275,266602
1087595,260113
1096221,216761
1095525,202349
1095110,186454
1095119,185005
1095499,183829
1095827,183361
1097033,182296
1101750,179452
1102719,178883
1109636,176639
1110254,176352
1111200,175950
1113747,174912
1115587,174255
1116279,174059
1117411,173838
1120060,173409
1122894,173161
1129949,171558
1131352,171504
1133643,171622
1134839,172004
1135363,172273
1135735,172668
1136112,175221
1136394,175679
1137350,176280
1146921,177205
1147530,177103
1149536,174634
1149801,174105
1151919,168320
1151623,167938
