479918,300402
480271,299970
480718,299599
481470,299383
482058,299443
483118,299782
484085,300304
485427,301257
487148,302673
489388,304242
490826,305039
491815,305530
494363,306541
497568,307518
498794,307545
511702,307550
512338,307269
512805,306896
516084,303579
520204,299607
521092,298830
522005,298084
533675,289425
537415,287082
540687,285140
541390,285011
542334,285526
542784,285892
543140,286320
544119,287976
545224,290525
545466,291263
545839,293325
545869,293972
545863,295823
545734,296995
545763,297612
545888,298320
549121,315372
550273,319677
550957,321890
551223,322535
551873,323638
552986,323872
568798,323226
569434,323186
571552,322696
572907,321569
573255,321131
574545,318740
574885,317686
575643,316227
576553,315475
581310,313309
583233,312510
585891,312193
596420,311411
604212,313406
604793,315585
605063,316229
605380,316778
605765,317203
606287,317379
606898,317183
614980,311605
616327,310470
618706,307986
619791,306701
620135,306262
621003,304888
621252,304389
621430,303862
621749,300955
622057,299869
622460,298812
623136,297318
623906,295853
624950,293950
625911,292603
626255,292164
627405,290937
629304,289479
630417,288807
630858,288459
631225,288019
631473,287551
631626,286993
631683,286405
631904,279120
631816,277209
631661,276534
631535,273976
631593,273388
631770,272860
642433,250871
642949,249934
643654,249053
649447,242899
649976,242547
651920,241728
653934,240970
660929,238509
662300,238258
662954,238210
665385,238270
666558,238424
667098,238564
667572,238829
669722,240593
671667,241621
672185,241761
672772,241837
682966,242694
684406,242344
687573,240308
689011,239956
689642,239938
692381,240133
692969,240209
697284,241405
699752,242564
700228,242827
700659,243184
701610,243679
703218,244185
706393,244023
718209,241939
726098,237347
729731,234967
730281,234639
731570,234099
732243,233952
733568,233781
744301,234534
746649,234787
747193,234951
748171,235471
749016,236180
749492,236409
750037,236574
751365,236430
755443,233649
756780,232515
760184,229355
761590,227663
763872,224545
764131,224040
764718,222081
765174,220909
766169,218367
767968,214988
768323,214541
769106,213737
769914,212932
770365,212543
771718,211436
773600,210293
774447,209778
774897,209389
775393,208442
775557,207909
775695,206729
775237,205266
774672,203991
773715,201126
773690,200509
773803,199330
774581,197909
775739,196654
776639,195906
787182,187914
798511,179839
800516,178511
803080,177157
804919,176270
806384,175799
821933,166526
830105,161577
837203,157045
852885,148183
868090,142992
878427,136746
879082,136460
881013,136257
882240,136279
884009,136456
885901,136377
887274,136110
888655,135597
889654,134888
889999,134465
890444,133758
891095,132265
891521,131249
891676,130713
891965,127785
891928,127168
892161,126041
892315,125505
893083,124066
893771,123189
895169,121464
896165,120754
897546,120270
899767,119578
904144,118290
908109,117799
911178,117794
917659,118381
920966,118079
923019,117670
924514,117203
925795,116656
926790,115941
927664,115172
928736,113895
929036,112822
929167,111635
928895,110290
925403,101220
924256,98953
922605,98549
920709,97741
919351,96651
918651,95797
917405,93552
913907,88104
913558,87661
900046,74253
899410,73983
896618,73348
879745,70701
879102,70677
878016,70926
877497,71080
877032,71355
875480,71847
871215,73021
869092,73576
867955,73733
865453,73658
862847,73371
859470,72817
857304,72194
856392,71440
855682,70612
855173,69681
854918,69199
