1298731,1212370
1289948,1212552
1287470,1213094
1282826,1213752
1282188,1213556
1281736,1213239
1281470,1212772
1278807,1209949
1277452,1209001
1276845,1208836
1261870,1207655
1261168,1207735
1259454,1208138
1258290,1208488
1256724,1209233
1253340,1211212
1247614,1214693
1236287,1220149
1233990,1220944
1228942,1222403
1227690,1222691
1217070,1224187
1214459,1223807
1209047,1221442
1206356,1220230
1205905,1219915
1205063,1219193
1204017,1217945
1203393,1216980
1202921,1215987
1201639,1214180
1199002,1211429
1198190,1210709
1196352,1209449
1194962,1208658
1189542,1212890
1184034,1217030
1184027,1213272
1184127,1206373
1184459,1191807
1184794,1172621
1185302,1142687
1185563,1125810
1185708,1112782
1185979,1099435
1186026,1093596
1186204,1086915
1186782,1084797
1187596,1083267
1188310,1082445
1189887,1080956
1191645,1065793
1190591,1064547
1190292,1064081
1189847,1062997
1188830,1058129
1192225,1054064
1195794,1049920
1199269,1041888
1194087,1042351
1192678,1042487
1191571,1042905
1190646,1043509
1185015,1048674
1169909,1061205
1162767,1065552
1158516,1068210
1149111,1078042
1148460,1078958
1147707,1080550
1147077,1082205
1146766,1082663
1146364,1083058
1145100,1084090
1144085,1084693
1143011,1085112
1131398,1088608
1130325,1089026
1129834,1089328
1128660,1090454
1128069,1091432
1127502,1093026
1126281,1095690
1125350,1097033
1124918,1097398
1112824,1103631
1112274,1103840
1104669,1104586
1094665,1104508
1074598,1104327
1042951,1104017
1037586,1103967
1034172,1103936
1029568,1103925
1019511,1103836
1014909,1103704
1014912,1103396
1016877,1098247
1018823,1091530
1018920,1091008
1018864,1090331
1017385,1084998
1016552,1082747
1016071,1081759
1015740,1081294
1014466,1080269
1011277,1078797
1010030,1078479
1008419,1077728
1006992,1076856
1006630,1076453
1005786,1075155
1005921,1073680
1006078,1073066
1006768,1070643
1007266,1069509
1007612,1068282
1007969,1065548
1007852,1064933
1003075,1051858
1002195,1051144
995541,1047157
994384,1046749
991612,1045928
969150,1041616
955654,1037868
943479,1037637
941159,1037684
928100,1037452
904178,1036952
903446,1036917
904096,1035477
905082,1033361
905697,1032381
906464,1031648
908670,1030000
912932,1026581
923518,1016437
929856,1007838
931093,1005202
931688,1002686
931880,1001304
931919,999768
931923,998999
931597,997092
930592,991309
930201,990170
926714,985173
925955,984400
924981,983780
920652,981913
920195,981604
919404,980801
919101,980338
912948,970627
911765,968747
910831,965915
910713,965300
909625,962591
908412,960711
907744,959847
906921,959167
905458,958269
902712,957150
900269,956462
899567,956367
898191,956514
896358,955983
895444,955365
888688,948329
888172,947313
882003,931004
873889,925227
868519,921366
867911,920442
867699,919889
867459,918659
867015,914602
865354,908667
861423,895321
860786,893722
855708,883721
855036,882859
854578,882550
849108,879522
848036,879027
844978,878188
843387,877477
842929,877168
842533,876768
841740,875291
840106,868590
840295,867239
840633,866779
841184,866566
841858,866660
845069,868113
845683,868269
846356,868210
846939,867996
847399,867691
848167,866956
849152,865607
850013,864166
850168,863553
850293,862877
850517,859960
850306,858669
849943,857501
849333,856577
848570,855776
848141,855468
847071,855004
844009,854165
837153,851719
835531,850977
834248,849960
833881,849560
833270,848637
832725,846946
831840,845530
831167,844669
824137,837771
819551,833920
817101,832502
816214,831855
815848,831485
815634,830932
815544,830256
815669,829550
815944,829120
816437,828814
817050,828662
818130,828874
818887,829189
819592,829283
820266,829223
821279,828703
821709,828336
824546,821432
824701,820818
824733,820050
824612,819436
824155,818360
824359,810129
844420,807663
845126,807603
845739,807482
847367,806842
848226,806169
849335,804974
849581,804422
849830,803133
847707,795140
841781,785817
841413,785448
839440,784012
838945,779390
844001,758763
845142,756862
852655,748866
862040,741551
862963,740878
886676,724927
888479,723817
890476,723548
893548,723404
895422,723718
896958,723631
903567,722733
906337,721207
907571,720013
909763,717103
911525,714190
913877,709560
914320,706335
914639,703141
914338,701450
909257,686654
903818,677143
903209,675328
902753,673483
902302,670410
903612,665068
905005,662001
913395,646422
918735,641002
922533,637113
929119,628257
931972,621907
932286,620679
934325,609656
934267,608365
933872,607196
933414,606211
932801,605287
931946,603072
931951,601597
932110,600215
932422,598987
937089,585146
939330,568684
944523,563386
951779,559446
955111,558137
970571,551923
986199,543222
993345,537133
994088,536368
994800,535510
995359,534528
995831,531917
995843,528936
996063,527615
997550,525930
1003111,523339
1005811,522924
1008229,523667
1011067,523463
1013138,522549
1024914,515987
1036182,507056
1050175,496676
1052457,495875
1067442,493670
1069719,494004
1077521,495737
1078818,495805
1108035,487269
1118253,482027
1119284,481584
1131734,479295
1142636,479844
1144025,480005
1146489,482049
1154765,482217
1156095,482040
1164636,471431
1164968,470296
1165227,467651
1168504,461665
1169066,460652
1169905,459980
1171796,458758
1175673,456562
1176757,456106
1178054,456175
1191993,457329
1192698,458195
1196947,461668
1206327,459966
1210207,457216
1212693,455136
1213779,454680
1215202,454535
1225962,455306
1226794,455989
1228478,458864
1228780,460098
1228864,461547
1228669,462932
1227728,465083
1227442,466314
1227808,467302
1228977,468480
1233436,472513
1239451,477069
1240283,477191
1259138,478040
1259820,477983
1260156,477842
1260906,477527
1263641,475665
1264732,474439
1265921,472567
1266735,471062
1267488,469526
1266767,466677
1266814,463634
1263895,460440
1262664,459353
1259675,457423
1257486,455930
1248742,448695
1248004,447920
1246933,445910
1246232,444365
1245836,443223
1245137,440907
1244257,438005
1243799,436924
1242301,433865
1242025,433401
1241012,432070
1236279,426127
1235911,425724
1226268,417876
1224200,416848
1222994,416533
1220828,416645
1217666,417737
1216269,418654
1215492,419389
1214559,420000
1208818,423419
1206740,424363
1206120,424514
1204728,424629
1204047,424564
1203335,424468
1201513,423996
1194544,421070
1181606,415488
1187434,406433
1192453,398851
1199372,388291
1212684,367934
1216613,361884
1255316,302249
1252649,295088
1251124,296685
1249916,296526
1248900,295965
1241820,290639
1240833,289649
1240283,288348
1239611,285976
1238939,282431
1238541,281382
1237646,280300
1230788,274360
1229786,273754
1228654,273305
1226147,272895
1224887,272991
1223759,273287
1222773,273864
1221749,274605
1219877,275522
1199999,272958
1198545,272276
1197463,271533
1190923,263659
1190308,262456
1189939,261100
1189886,258575
1189426,257311
1168067,243269
1167015,242897
1165867,243171
1154147,248986
1140235,252672
1130531,258030
1111623,257087
1110759,255854
1106258,249567
1104899,248794
1094140,244061
1092996,243905
1087271,244199
1076969,243344
1075826,242419
1075307,239681
1075468,236975
1075377,235836
1074854,234451
1073772,234234
1071108,235581
1061966,243003
1060942,243985
1054425,253381
1052773,259189
1052524,260172
1051379,260415
1047730,259867
1042598,259012
1041548,258579
1032291,263017
1014738,273063
1006732,272216
1004570,271751
1002593,270825
989896,266651
975002,262843
973797,262841
964024,266450
950385,271650
948406,272261
941914,273756
939637,267915
936679,262472
935970,261488
934980,261487
931580,262157
928457,263136
920584,258793
917157,256085
916325,255100
915647,253041
913957,245789
913959,244622
914795,243578
916031,243795
917051,243796
918164,243429
918998,242447
920177,239868
922285,234433
922441,233204
919101,209883
918515,208654
914103,201030
907771,196324
906721,195923
905576,196629
902296,200619
896699,203654
895493,203960
894443,203560
882549,197406
874301,191901
872418,189841
874713,179462
875827,177497
878302,176147
879445,175073
879570,174091
879262,173046
875834,168191
871049,161676
868515,158849
867993,155378
867162,149081
867008,148098
856720,138848
855669,138233
849580,137953
845592,138627
844849,139609
835702,136964
834991,135827
832337,130145
809005,115120
794510,111339
793367,110879
792378,110141
791296,109066
790463,107930
789258,105596
786198,99362
788270,95893
790095,90888
785367,86036
782493,82934
779959,74613
777828,66506
776469,60371
775820,59321
773842,56588
755699,42709
750073,38932
747848,41112
746643,41818
739038,37120
738574,35892
738019,33405
737895,30979
737432,28554
736350,25974
735732,24777
734310,22566
732238,19926
731219,19097
730168,18636
728932,18698
727818,19005
726676,19527
724078,21430
722626,22259
721266,22198
714094,19158
712951,18390
712024,17347
710788,15382
704019,10131
692057,2026
690882,1350
689614,767
685039,0
683958,0
682907,675
682443,1750
682289,4083
681764,6294
681144,7491
680372,8474
679136,9702
678178,10132
677158,10285
675777,10153
674592,9763
672429,11421
668101,13110
666865,13386
659786,14768
658426,14614
653913,13018
652089,11821
649556,9702
648411,9303
647051,9088
638767,8167
637437,8321
636522,8563
636713,15113
636727,15598
636789,15905
637120,16152
637767,16259
642353,16365
643032,16426
643620,16611
652368,21584
653110,22352
653604,23334
654686,26773
655306,29137
656479,33896
656418,35432
656542,36015
658057,38993
659972,42217
660838,43599
663064,45932
665908,48112
667669,47774
668350,47712
668937,47866
669401,48204
677189,54344
679013,57783
679230,58335
679291,59011
679137,65029
679046,65704
678489,66687
678086,67055
676694,67938
675551,68406
674862,69062
673822,77279
677099,86582
682249,102640
682358,103229
682243,104415
670238,104974
669033,104667
666809,103838
665974,103163
664459,101628
661646,98527
658342,111270
656983,116520
655036,124043
652597,133807
644815,163868
644198,166110
643136,167390
640972,168491
636624,172988
626344,185336
619487,193507
597688,219434
586945,232123
550298,259702
521771,280948
494668,290334
479230,295674
459129,302622
435168,310874
395736,324458
393981,324996
388758,326812
388233,327121
381191,332976
369984,344664
369275,345466
368967,345928
368138,347437
365464,352426
360199,358991
359830,359331
357238,361184
353414,363410
351287,365108
350085,366188
349224,367605
348766,369514
349203,370589
350073,371969
350818,372767
351374,373011
351808,373317
352615,374052
353357,374819
353637,375279
354230,376999
354235,378444
354082,379029
353653,380168
352853,380909
347247,386064
346721,386281
346104,386406
345332,386378
344806,386134
344588,385888
344875,379429
344900,377922
344557,376755
344059,375772
343749,375281
343376,374913
342479,374271
341364,373844
339819,373788
339138,373851
337255,374258
335466,375494
334513,376851
333841,379252
332257,385440
331983,386733
331803,388117
331836,388794
332152,390700
332281,392083
332252,392852
331717,398544
331596,399221
329896,407471
329043,410488
328369,412152
327359,414247
326806,415141
326328,415730
321267,420916
314073,429835
313062,431962
311875,436182
311452,438091
311396,439598
311559,441659
311481,444705
311215,447598
310609,450092
302419,469604
301655,471177
300641,472474
300210,472814
299683,473073
298656,473577
298627,477252
298792,479498
299012,480512
300211,485490
300675,485796
301102,485928
301263,485977
301169,492008
299786,499676
299516,500970
299240,501494
298965,501926
297766,503040
297274,503350
294701,504355
293946,504537
292249,505099
288243,506505
285624,507657
282886,509457
281071,510728
278394,512620
277689,513270
276184,514694
272873,519082
271741,521058
271529,521583
271409,522261
271328,524539
271525,526630
271652,527214
270468,535900
261337,547466
258544,550068
256536,551585
255862,550731
254997,550068
253134,548831
251277,547653
250717,547438
242190,546661
239967,546521
236822,546690
231416,546945
230271,546675
221908,538169
214322,530427
213575,529662
212982,528711
212761,528158
212602,527543
212246,524958
205287,509357
204847,508282
204338,505821
204451,504372
204695,503847
202340,497794
193822,490208
192456,489231
191431,488683
189974,488107
188522,488116
187349,488462
184696,489619
184270,490731
183410,491414
182854,491602
175724,493528
174456,493782
173095,493730
171765,493461
170648,493068
151179,481732
148756,480269
147482,479229
144489,476074
144208,475614
142650,474021
141748,473380
135874,472006
132121,472766
131658,473047
131258,473420
130682,475150
130437,475676
129794,476574
125708,480950
121742,484647
114477,490372
113060,491246
111580,492028
110531,492529
107507,493754
105366,492999
99771,490048
98869,489407
97746,488212
97335,487136
97176,486520
97140,485841
97254,484391
97679,483247
102703,475900
103009,475466
105653,472733
107128,471088
107833,470281
108540,469444
112836,463709
113417,462718
113352,462348
111958,462142
109110,462285
107161,462607
106142,463107
105774,463480
104880,464134
103463,465007
102288,465355
101606,465390
100925,465302
99869,464816
99495,464418
98587,463006
97427,461132
97208,460578
97104,459191
96848,453394
94840,446845
94785,446282
98580,439224
98979,438851
103467,438236
