759884,634815
753476,623144
748512,614482
748072,613365
749975,610694
761128,598298
765530,589736
764500,583648
763609,579195
762251,563585
762174,561674
764260,554727
769432,549999
781431,550500
796177,529262
803618,520095
804105,519089
804943,515442
805203,514216
806077,507704
807403,503052
815894,491939
819879,483281
824550,465303
816942,454809
803024,446800
803554,434429
803321,433069
802966,431860
802715,431331
801972,430545
801452,430318
800837,430366
799774,430867
799100,430976
797640,430945
797090,430748
796628,430462
796287,430023
796143,428573
796571,419342
796699,418790
797087,418398
797533,418069
798207,417960
798739,417725
799098,417332
802693,411833
804310,408726
807823,390875
807967,389584
807805,388965
803797,381827
803232,380860
802216,380376
801515,380331
798232,380417
797024,380761
795643,380979
792743,380951
790787,380664
790264,380469
789861,380091
789505,378883
788694,372615
788651,371845
789095,359936
789757,359087
798613,354801
801479,353782
802919,353627
803622,353672
804236,353808
806943,354819
808723,355257
810189,355288
811256,354787
812121,354128
812871,353342
813207,352703
815676,344223
811219,335597
809636,331252
809533,330572
809561,326384
811885,324831
813011,324392
815131,324159
816200,323658
820834,321323
821339,321056
823348,319221
824070,318435
829342,307089
829528,306662
829274,306163
827165,304393
824023,301307
819622,296501
819308,296064
818799,295067
818529,293891
819109,292887
821644,289921
822224,288917
822299,288148
822224,287531
821140,281625
820975,281067
819955,279105
818880,276958
818460,275902
817709,272344
816947,264937
817743,254851
817904,254176
819619,248144
819896,247626
820679,246871
821243,246698
822659,246697
824782,239625
827799,227859
828107,225802
827940,223858
827774,223300
826751,221338
826435,220901
822181,219428
821655,219140
820813,218415
820557,217917
819471,214631
818972,212958
818866,212339
819114,211759
828536,196590
828464,195254
827711,194468
825995,193017
823978,191806
823542,191428
823315,190931
823209,190312
822966,186334
823080,184920
822986,182208
822421,177823
822179,176617
821149,173271
817701,166335
815931,162883
810621,147692
813179,145677
813963,144922
815811,142894
817326,141229
818636,139376
819715,137241
820926,134400
821803,132014
822403,130147
822725,128798
823460,124704
818546,123853
817863,123871
817297,124014
804036,125368
800623,125273
796463,122490
794682,114207
794526,112943
793768,112159
780933,105841
762593,98057
759461,97084
756889,96335
750443,94541
746359,93586
744818,93408
742740,93407
735818,93550
729159,94098
727226,94286
725831,94265
724290,94090
717333,92607
711207,91199
709344,90620
709173,90064
709022,88124
709020,86032
709120,85264
708868,84092
708518,83656
696122,73003
689740,67817
688295,66876
683373,65954
675001,65207
673546,65128
672354,65453
671731,65384
667195,64409
658428,61789
657926,61506
655477,59849
649564,54159
649301,53664
649406,52220
649151,51049
646099,47142
642339,45566
629579,42795
628122,42720
627467,42806
620340,44983
593563,43554
550960,43775
550876,42976
550617,3166
550459,2028
547869,3343
546405,4072
544286,4920
543720,5101
543125,5006
537362,4000
534233,2929
533548,2772
523756,1894
522297,1794
489221,4
487821,0
486570,180
484394,911
476735,3501
469017,6001
466308,6086
465534,5993
463155,5096
462500,4942
460952,4785
460268,4783
459076,5027
436504,12891
434866,13566
425520,17462
424538,17984
407257,30150
397539,37039
392653,38347
391446,38949
390941,39288
390140,40026
384560,46148
384264,46671
383820,47839
383584,49283
382471,60070
381367,75712
381427,76327
381847,79460
382265,80504
382621,80934
383127,81916
383366,83114
383367,83791
383191,85327
382808,86587
380268,93812
380033,94428
379441,95412
378790,96365
373112,103474
372728,103874
372165,104060
371543,104122
354571,107728
319907,122667
307022,133732
295036,139271
273734,148929
271859,151616
261152,167707
254113,178459
252115,190924
251059,191825
241625,200608
223519,217522
202640,242609
202121,243721
202129,244398
203136,247739
203055,248355
202825,248942
202477,249376
191117,260388
189287,260812
186683,261269
181160,262165
175260,263497
170337,265188
160641,268695
159707,269292
158137,270788
156111,273362
155748,273681
155090,273752
154321,273669
145985,270859
145481,270559
145035,270227
144696,269093
144124,268178
141879,265533
140929,264900
126611,260183
119395,258198
105388,255274
101204,255248
94158,258624
90955,262646
79303,266874
78190,267201
77423,267122
76063,266807
71031,265386
66678,264109
66259,263747
64402,260394
64157,259875
64293,259226
64642,258943
65671,258832
66077,258486
66306,258051
66206,257437
65962,256949
65543,256587
57853,251861
47864,245763
47096,245685
45830,245831
44776,246251
44280,246507
42880,247364
41166,248721
40172,249202
39058,249531
29349,252212
20728,251704
18422,251442
11473,250567
10022,250319
9427,250085
7905,249223
2733,246006
686,251036
221,252802
0,256287
308,258345
571,259602
4260,268242
4507,268760
8088,275123
8725,276003
9564,276664
14018,279806
14495,280104
16661,280922
17139,281220
18079,282556
23362,291904
26602,297874
28986,303801
29625,306313
30290,308702
30782,309770
31360,310744
32328,312080
39748,320216
40224,320484
46451,326459
52617,332499
61085,345700
68652,359905
69601,360473
76251,365122
77026,365878
78320,367732
80199,371238
80931,372826
81719,375920
81711,377054
79467,384119
79296,387631
79310,388401
79468,388982
80228,390570
83440,395036
85833,397979
89406,406473
94239,418637
99827,432483
100343,433612
101300,434950
101629,435375
102486,436037
104374,437205
105376,437772
109293,439921
110380,440364
111610,440620
112311,440670
121802,444913
